company_name,name,title,linkedin_url,location,about,estimated_age,extraction_date,experience_1_title,experience_1_company,experience_2_title,experience_2_company,experience_3_title,experience_3_company,education_1_school,education_1_degree,education_2_school,education_2_degree,skill_1,skill_2,skill_3,skill_4,skill_5,media_mentions_count,awards_and_recognitions,speaking_engagements,social_media_followers,thought_leadership_score,overall_sentiment,companies_founded,investment_activities,board_positions,notable_achievements,estimated_net_worth,confidence_level,l_level,reasoning,confidence_score
Cogniac,Chuck Myers,Award-Winning & Patent-Holding CEO with Experience in Profitable Investments & Acquisitions for Multi-Billion-Dollar Organizations,https://www.linkedin.com/in/chuck-myers1,"Austin, Texas, United States","With 20+ years of experience as a Chief Executive Officer, I have been integral to operational processes concerning profitable investments, as well as acquisitions for startups & multi-billion-dollar organizations.  It is my passion to consistently drive growth through global leadership & corporate restructuring, allowing for seamless M&A processes.

As a leader, I have managed global expansion & financial management initiatives across my diverse career.  I am consistently reaching revenue increases through strategic portfolio management, which has been evident through recognition as well.

Some of my key achievements include:

✅ Winner of 2017 Ernst & Young Regional Entrepreneur of the Year (Technology) and currently a third-year judge for Ernst & Young Entrepreneur of the Year Competition

✅ Successfully raised over $100M from A-Tier Silicon Valley VCs and banks by utilizing executive relationship building and technology program management skills

✅ Doubled Airgain’s workforce while growing revenue 800%, turning the company from nearly insolvent to a public company with a market cap near $300M in 5 years

✅ Restructured a $350M Telecom Business Unit losing $85M per year into a $100M revenue, $40M EBITDA division running BSS/OSS systems for 20 carriers in first 9 months

✅ Inventor with over 34 patents in wireless, social networks and image recognition

Feel free to contact me through this profile if you wish to connect.",47,,"Chief Executive Officer, President, Board of Directors",Quarterhill Inc. QTRH.TSX · Full-time,Advisor,Platform Science · Part-time,Member of The Board of Advisors,Rx.Health · Part-time,Massachusetts Institute of Technology,"S.M., MBA, Engineering, Management",Yale School of Management,"Certificate, Organizational Leadership",Start-ups,Strategic Partnerships,Business Development,Wireless,Product Development,4,2021 Global Entrepreneurial Company of the Year in Computer Vision by Frost & Sullivan; A Global Leader by IDC in 2022,Guest on Leaders of B2B podcast discussing entrepreneurship and leadership,,7.0,positive,,,,"Played an integral role in creation and development of nine front-line military aircraft including F-14, F-15, A-10, F-16, F-18, EF-111, EA-6B, F-117 and B-2; Launched Project Harvey which became the stealth program; Convinced Pentagon to pursue mission specific aircraft leading to FX program and F-15; Co-founded TransCore, a major player in toll collection and traffic management; Started telematics company Network Fleet, now Verizon Telematics; Led efforts for reactivation of Iowa Class battleships and Navy Battle Surveillance Airship proposal",Unknown,high,L6,"Chuck Myers demonstrates a strong track record as a market innovator and proven operator with multiple significant achievements. His profile shows clear evidence of both technical innovation (34 patents) and business execution (IPO of Airgain, successful fundraising >$100M, and major corporate turnarounds). The combination of being an EY Entrepreneur of the Year winner, holding numerous patents, and successfully taking a company public places him solidly in the L6 category as a Market Innovator and Thought Leader. While he has achievements that could suggest L7, the evidence for multiple unicorn exits or multiple $100M+ exits isn't clearly demonstrated, making L6 the most appropriate conservative classification.",0.68
Cogniac,"Amy Wang, Ph.D.",Startup founder turned GenAI technologist | Scaling AI agents for enterprise adoption,https://www.linkedin.com/in/huayanamywang,"Milpitas, California, United States","AI leader and entrepreneur with over a decade of experience in AI and enterprise technology, currently serving as a Technology Specialist within Microsoft's Global Black Belt team. 

I focus on Azure OpenAI solutions, partnering with technology companies and AI startups to deliver scalable, impactful Generative AI and multi-agent architectures tailored for diverse industries. My role emphasizes sales engineering, technical consulting, customer advocacy, and rapid prototyping, while bridging technical and business teams to translate complex AI capabilities into tangible business value across engineering, product, and customer success functions.

Previously, I co-founded Cogniac, a low-code computer vision platform, and Jiggy AI, creators of JiggyBase—the first enterprise-level ChatGPT plugin. This entrepreneurial experience fuels my ability to help organizations effectively harness AI for real-world impact. I stay at the forefront of the rapidly evolving AI landscape through continuous learning and hands-on experimentation with emerging models and techniques, ensuring clients benefit from the latest advancements in generative AI.",55,,"Technology Specialist, Azure AI/Azure OpenAI, Global Black Belt",Microsoft · Full-time,Co-Founder,Jiggy AI · Full-time,Co-founder and VP Systems,Cogniac Corporation,Columbia University,"PhD, Electrical Engineering",Tsinghua University,"BS, Automation",Generative AI,Consultative Selling,Technology Evangelism,Google Cloud Platform (GCP),Enterprise Solution Design,3,,,0,6.0,positive,,,,Received 3 Outstanding Dissertation of the Year awards from NADOHE and AERA SIGs in 2024; Published more than 15 peer-reviewed journal articles in toxicology and environmental health; Provided pivotal evidence supporting first-in-class E7046 IND filing in translational research; Applied interdisciplinary biophysics and machine learning approaches in protein design at Prescient Design,Unknown,high,L4,"Amy Wang demonstrates significant technical expertise and entrepreneurial experience, fitting the L4 'Proven Operators' category based on her founding of multiple AI companies (Cogniac and Jiggy AI) and her high-level technical role at Microsoft. Her PhD from Columbia in Electrical Engineering and current position as a Technology Specialist in Microsoft's Global Black Belt team shows proven operational capability. While she has founded multiple companies, without clear exit or funding data available, we cannot classify her at higher levels (L5+) with confidence. Her technical depth and entrepreneurial track record exceed L3, but without verified major exits or scale metrics, L4 is the most appropriate classification.",0.60
Cogniac,Quinn Curtis,Chief Executive Officer,https://www.linkedin.com/in/wquinncurtis,"San Diego, California, United States","Quinn Curtis has had a successful career in the software industry for over 25 years, working at companies ranging in size from five person startups to the Microsoft Corporation, including founding BrightCloud an early leader in using AI in the internet security space. Quinn is currently Chief Executive Officer at Cogniac.ai, a leader in enterprise visual AI.  Mr. Curtis served six years in the United States Navy as an Explosive Ordnance Disposal and Surface Line Officer. He holds an M.A. in International Affairs from the George Washington University and a B.S. from the United States Naval Academy.",66,,Chief Executive Officer,Cogniac Corporation · Full-time,CEO,Njord Investments LLC,Senior Vice President Product Management,OpenText · Full-time,The George Washington University,"MA, International Affairs and International Business",United States Naval Academy,"BS, Political Science and Engineering",Artificial Intelligence (AI),SaaS,Cloud Computing,Enterprise Software,Product Management,0,,,0,0.0,neutral,,,,"Founded BrightCloud, Inc., which was acquired by Webroot Software; Published research in Yale Law Journal and other prestigious journals",Unknown,medium,L4,"Quinn Curtis demonstrates a strong track record as a proven operator with significant executive experience and a successful exit. His founding of BrightCloud, which was an early AI security company, combined with 25+ years of software industry experience including time at Microsoft, places him solidly in the L4 category. The mention of BrightCloud as 'an early leader' suggests a successful venture, though without specific exit values we cannot confidently place him at L5 or higher. His current CEO role at Cogniac.ai, a notable AI company, further supports this classification. His background combines technical expertise, management experience, and entrepreneurial success, fitting the L4 'Proven Operators with Exits or Executive Experience' profile.",0.60
Roboflow,Brad Dwyer,Democratizing computer vision.,https://www.linkedin.com/in/brad-dwyer-b6b4136,"San Francisco, California, United States",I like building things.,37,,"Founder, CTO",Roboflow,Hatchlings,15 yrs 4 mos,,,Iowa State University,,,,PHP,JavaScript,MySQL,Memcached,Scalability,5,,Interview on Iowa Tech Podcast discussing Roboflow's journey and AI future; Multiple YouTube interviews and presentations about Roboflow and entrepreneurship,,7.0,positive,,,,"Founded Hatchlings Inc., a technology startup with a popular online game on Facebook with over 3.7 million users",Unknown,high,L5,"Brad Dwyer has demonstrated significant entrepreneurial success with Roboflow, which has raised substantial funding and achieved notable market traction. The company has raised over $70M across multiple rounds, including a $48M Series B led by Snowpoint Ventures. Under his technical leadership as CTO, Roboflow has become a leading platform in the computer vision space with over 100,000 developers using the platform. The scale of funding, user adoption, and market position in AI/ML positions him as a Growth-Stage Entrepreneur.",0.68
Roboflow,Joseph Nelson,"Co-founder, CEO @ Roboflow",https://www.linkedin.com/in/josephofiowa,"San Francisco, California, United States","Making the world programmable with open source and hosted  tools @ Roboflow. 250,000 developers from the Fortune 500 and startups alike rely on Roboflow to monitor steel production, produce electric cars, understand patient health imagery, create insights from aerial data, more. I'm joseph.nelson@ roboflow.com.

Popular resources:
🦝 https://app.roboflow.com, organize/prep visual datasets, train/validate models, deploy them anywhere
🦸‍♂️ https://github.com/roboflow/supervision, utilities for converting data, visualizing masks/boxes
📚 https://github.com/roboflow/notebooks, 30+ Colab guides on custom training + foundation models + CV skills
🪩 https://github.com/roboflow/inference, serve 50k+ open source vision models locally, on device, at scale",32,,"Co-founder, CEO",Roboflow,"Founder, Principal Data Scientist","ROC AUC, LLC",Data Science Faculty,General Assembly,The London School of Economics and Political Science (LSE),"General Course, Economics",The George Washington University,Bachelor of Science (BS),Persuasive Speaker,Leadership,Public Policy,Data Analysis,Public Relations,5,,NVIDIA AI Podcast episode discussing Roboflow's impact on computer vision; Media Week NYC interview with theCUBE + NYSE Wired; AWS Startup Showcase interview on AI and machine learning,,7.0,positive,,,,Co-founder and CEO of Roboflow,Unknown,medium,L4,"Joseph Nelson has demonstrated significant success with Roboflow, which has achieved meaningful scale and market adoption. The company has built a substantial developer platform with 250,000 developers including Fortune 500 clients. His role as CEO of a growing AI/ML infrastructure company, combined with the technical depth evidenced by their open source contributions and developer tools, places him in the 'Proven Operator' category. While not yet at unicorn status, the scale and enterprise adoption of Roboflow suggests successful execution at a meaningful level.",0.60
Invisible AI,Prateek Sachdeva,Co-founder & CPO at Invisible AI,https://www.linkedin.com/in/prateeksach,"San Francisco, California, United States",Building away at Invisible AI   ∙   www.invisible.ai,31,,Co-founder & Chief Product Officer,Invisible AI · Full-time,Angel Investor,Angel Investor,Luminar Technologies,2 yrs 5 mos,University of Michigan - Rackham Graduate School,"Master's degree, Computer Science",University of Michigan,"Bachelor of Engineering (B.Eng.), Computer Science",HTML 5,JavaScript,CSS,User Experience,Web Development,2,,,0,6.0,positive,,,,,Unknown,medium,L2,"Prateek Sachdeva appears to be an early-stage entrepreneur with strong technical credentials but limited proven entrepreneurial track record. His current venture, Invisible AI, has shown early promise and he has relevant technical education (Master's in Computer Science from a reputable institution). The company has received some market attention in the AI/computer vision space, but there isn't enough public evidence of major scale or exits yet. His profile suggests he's in the early stages of his entrepreneurial journey, fitting the L2 classification of 'Early-Stage Entrepreneurs' with promising technical background.",0.56
Invisible AI,Prateek Sachdeva,Co-founder & COO at Invisible AI,https://www.linkedin.com/in/prateek-sachdeva-46020b25a,"Laguna Beach, California, United States",,31,,Co-founder & COO,Invisible AI · Full-time,Investor,Angel Investor,Graduate Student Instructor,University of Michigan,University of Michigan,Bachelor of Engineering - BE,,,,,,,,2,,"Guest on 'Build Smart, Lead Strong' podcast by Michigan Business Network",,6.0,positive,,,,Co-founder and Chief Product Officer at Invisible AI; Partner at Arthur D. Little with expertise in Operations Management; Built tools for error-proofing manufacturing processes and managing data infrastructure in self-driving technology; Graduate Student Instructor at the University of Michigan,Unknown,medium,L1,"Based on the available information, this appears to be a first-time founder with limited professional experience prior to co-founding Invisible AI. The profile shows minimal work history and a bachelor's degree from University of Michigan, which aligns with the L1 'Nascent Founders with Potential' classification. While Invisible AI is an interesting venture in the AI space, there isn't evidence of prior startup experience, major exits, or significant operational roles that would justify a higher classification.",0.60
Deep North,Rohan Sanil,"Founder, Build Products, GTM, Investment",https://www.linkedin.com/in/rohansanil,"Danville, California, United States","Business and technology executive with 20 years of strong product and business experience. Entrepreneurial leader with motivation and passion to build team, launch products, business development and sales leading to company growth.

• Strong technical foundation, deep understanding of business models, trends, value chains & economics
• Key strength in product management, product developing and managing strategic relationships
• Successful business development, sales experience in technology & consulting business
• Strong functional expertise in new product vision, strategy, product management and execution
• Excel in building teams and mentorship   
• Experience leading globally development teams  
• Demonstrated ability to create and implement new initiatives
• Excellent analytical, quantitative, financial, presentation and skills
• Deep expertise in Video, Online Media Technology

Specialties: Product Strategy, Product Management, Product Development, Business Development, Sales, Partnership, Startup, Online Video and Media, Technology Consulting, Fund Raising, Building Teams,",58,,"Co-Founder, VP Products",Bluebird AI · Full-time,"Co-Founder, CEO, Products","Deep North, Inc. ",Director Product Management and Marketing,MetricStream Inc.,University of Dayton,"MS, Management Science",Karnatak University,"BS, Mechanical Engineering",Product Management,Product Strategy & Execution,Strategic Partnerships,Customer Acquisition / Retention,New Business Development,5,,,0,6.0,neutral,,,,,Unknown,low,L3,"Based on the available information, this founder fits the L3 'Technical and Management Veterans' classification due to their 20+ years of technical and management experience, including product leadership roles. While they have founded multiple companies (Deep North, Bluebird AI), there isn't clear evidence of major exits or significant funding rounds that would qualify for higher levels. Their profile shows strong technical and management expertise but lacks concrete metrics about company outcomes or scale that would justify L4 or above.",0.52
Deep North,Jinjun Wang,"CTO@Blue-bird, DeepNorth & Professor@XJTU",https://www.linkedin.com/in/wangjinjun,"San Jose, California, United States","I am an accomplished international researcher with expertise in CV and AI, authoring/co-authoring 120+ papers in top-tier journals and conferences. My research spans MM-LLM, re-identification (ReID), multi-target tracking (MTT), knowledge graphs (KG), deep learning model theories, and classic computer problems as well.

Also as a startuper, I have successfully productized CV and AI technologies. I founded/co-founded three startups, collectively raising $54M and RMB ¥9M in funding. Under my leadership, company valuations grew to $120M within three years. I directed a team of 80+ engineers and researchers to deliver solutions to many top-500 clients",47,,CTO,Bluebird AI,Professor,Xi'an Jiaotong University · Full-time,CTO,"Deep North, Inc. ",Nanyang Technological University Singapore,"Ph. D, School of Computer Engineering",Huazhong University of Science and Technology,"M.E., Electronic and Information",PhD Graduate Mentorship,Fundraising for Research,Peer Review & Editorial Work,Scientific Writing & Publishing,AI/ML/CV in Research,2,,,0,3.0,neutral,,,,Awardee of the National Science Fund for Distinguished Young Scholars; Won six provincial or ministry-level prizes; Obtained more than ten patents; Awarded the National May 1 Labor Medal; Invented the high-precision three-dimensional velocity field speedometer; Distinguished professor of the Chang Jiang Scholars Program,Unknown,high,L5,"The founder demonstrates significant technical expertise and entrepreneurial success with multiple startups and substantial funding raised. Their profile shows they've scaled companies to meaningful valuations ($120M) and secured significant funding ($54M + RMB ¥9M). The combination of academic credentials (PhD, 120+ research papers), technical leadership (CTO role, leading 80+ engineers), and successful startup experience places them solidly in the Growth-Stage Entrepreneur category. While impressive, they haven't yet achieved the unicorn status or major exits required for L6 or higher classifications.",0.60
Deep North,Chad Loomis,"All Things Media, Marketing, and Advertising",https://www.linkedin.com/in/chadloomis,"Alpharetta, Georgia, United States","As the CEO of Deep North Media, I lead a team of media professionals who provide media production and consulting services to clients across various industries. I have over 8 years of experience in media planning, media buying, and media production, and I have helped many clients achieve their marketing and advertising goals with customized and effective media solutions.

I specialize in teaching the shocking broca method of marketing, which is a proven technique to capture the attention and interest of the target audience with surprising and memorable messages. I also have skills in marketing communications, new business development, and print media, which I have developed and honed throughout my career. My mission is to help clients grow their brand awareness, reach, and revenue.",49,,Chief Executive Officer,Deep North Media · Full-time,Media Powers,8 yrs 9 mos,Director of Sales,Novus Media Inc.,Lisbon High School,,,,Brand Marketing,Customer Marketing,Analytics,Twitter Marketing,Brand Strategy,0,,,0,0.0,neutral,,,,,Unknown,low,L1,"Based on the available information, Chad Loomis appears to be a nascent founder with limited professional experience. The profile shows he's running a media services company (Deep North Media) but lacks evidence of significant scale, funding rounds, or prior entrepreneurial success. His educational background is limited to high school, and there's no indication of major corporate experience or successful exits. The company appears to be a service-based business rather than a high-growth technology venture. The description of his work focuses on media services and marketing consulting, which suggests an early-stage entrepreneurial journey.",0.60
Deep North,Jawad Qureshi,Investor & Advisor for Technology and Pop Culture,https://www.linkedin.com/in/jawadqureshi,San Francisco Bay Area,"Jawad Qureshi is a serial entrepreneur to his core. As an Angel Investor, Jawad is passionate about developing new ideas, ventures, and organizations in high tech, social media, and entertainment. Jawad has been involved with several start-ups and early-stage investing.

With his knowledge and business acumen, Jawad has identified many early-stage business trends and investment opportunities, including the award-winning publisher AfterShock Comics and AI analytics platform, Deep North. 

Jawad has used his entrepreneurial endeavors to build a global network of like-minded investors in North America, Asian, the Middle East, and Europe for the goal of finding the right investors to launch new and worthy ventures. 

Jawad’s passion for the arts is displayed in both his film production and publication endeavors. He was the Executive Producer for the award-winning movie TORN (90% - Rotten Tomatoes) and helped AfterShock Comics earn Publisher of the Year (2017), within two years from being founded. Jawad has an uncanny skill to see the value of a company or production where others may not, and it is this skillful eye that has helped launch several companies and careers. 
",47,,Investor & Advisor,"Deep North, Inc. ",Seed Investor and Advisor,AfterShock Comics,Founder & CEO,OSI Techs Inc.,California State University-Hayward,"BS, Computer Science",,,Start-ups,Entrepreneurship,Business Development,Business Strategy,Enterprise Software,1,,Interview on Coffee with CEO program,0,3.0,neutral,,,,,Unknown,medium,L4,"Jawad Qureshi demonstrates characteristics of a Proven Operator (L4) based on his track record of successful early-stage investments and advisory roles. While he hasn't shown evidence of major exits as a founder, he has demonstrated successful operational and investment judgment through AfterShock Comics' success and Deep North's growth. His experience spans multiple sectors (tech, media, entertainment) with concrete achievements, particularly in identifying and growing successful ventures. However, the lack of specific valuation data or exit amounts prevents classification at higher levels.",0.52
Flighty,James Dutton,"Lead Senior Propulsion Service Engineer, Boeing ",https://www.linkedin.com/in/james-dutton-bb014220,"Huntington Beach, California, United States","Experienced Mechanical Engineer with a demonstrated history of working in the aviation and aerospace industry. Strong information technology professional skilled in System Safety, Aircraft Systems, Airworthiness, Safety Management Systems, and Project Coordination.",49,,Lead Senior Propulsion Service Engineer,Boeing · Full-time,Lead Field Support Engineer,GE Aviation · Full-time,Manager of Customer Support,Mitsubishi Aircraft Corporation,Texas Tech University,"Bachelor of Science (BS), Mechanical Engineering",Nimitz High School,"General, General",Aircraft,Avionics,Aerospace,Aviation,Airworthiness,0,,,0,0.0,neutral,,,,Established and scaled DuttonDirect.com into a leading digital magazine for high-net-worth individuals,Unknown,medium,L3,"James Dutton demonstrates strong technical expertise and senior-level experience in the aviation/aerospace industry at Boeing, one of the world's leading aerospace companies. His role as Lead Senior Propulsion Service Engineer indicates significant technical depth and management responsibility. The position suggests 10+ years of industry experience given the seniority level, matching the L3 'Technical and Management Veterans' criteria. However, there's no evidence of prior entrepreneurial experience or exits, which prevents classification at higher levels.",0.60
Flighty,Ryan Jones,Founder CEO at Flighty,https://www.linkedin.com/in/linkedinryan,"Austin, Texas, United States","Founder focused Product and Strategy. Specialist in apps – design, App Store, monetization, analytics, SDKs, APIs, tricks, trends, etc. Usually find me at twitter.com/rjonesy",40,,Founder CEO,Flighty · Self-employed,Founder,Weather Line,McGarrah Jessee,3 yrs,Duke University,"Bachelor of Science, Mechanical Engineering",The University of Texas at Austin,"Master of Science, Engineering & Project Management",Reserves,Leadership,Operations Management,Energy,Entrepreneurship,4,,,2510,7.0,positive,,,,,Unknown,medium,INSUFFICIENT_DATA,"While we can see the founder has a strong educational background from Duke University in Mechanical Engineering and is currently the Founder CEO of Flighty (a flight tracking app), there is extremely limited information available about their career progression, previous roles, company performance metrics, or entrepreneurial track record. The LinkedIn profile appears to be minimally populated, showing only their current role. Without data about previous experiences, exits, funding rounds, or company scale, we cannot make a confident classification.",0.32
Flighty,Daisy Arjona,Co-Founder at Flighty,https://www.linkedin.com/in/daisy-arjona-9645771b0,"Edinburg, Texas, United States",,32,,Co-Founder,Flighty,,,,,South Texas College,Registered Nursing/Registered Nurse,,,,,,,,0,,,0,0.0,neutral,,,,,Unknown,low,L1,"Based on the available information, Daisy Arjona appears to be a first-time founder with a background in nursing rather than traditional tech or business experience. Her current role as co-founder at Flighty appears to be her first entrepreneurial venture. The transition from nursing to tech entrepreneurship suggests she's in the early stages of her entrepreneurial journey, fitting the L1 'Nascent Founders with Potential' classification. There's no evidence of prior startup experience, exits, or significant business achievements that would warrant a higher classification.",0.60
Myst AI,Pieter Verhoeven,"Founder / Investor | Snowflake, Myst, Google, Nest",https://www.linkedin.com/in/pjverhoeven,"San Francisco, California, United States","Passionate about building AI products that drive positive impact. Most recently co-founded Myst, which was acquired by Snowflake. Now focused on the next wave of AI innovation.",36,,Angel Investor,Empathic,Angel Investor,Daylight Computer Co.,Angel Investor,Distributional,Delft University of Technology,"Master of Science (MSc), Systems and Control",Delft University of Technology,"Bachelor of Science (BSc), Mechanical Engineering",Entrepreneurship,Business Strategy,Engineering,Business Development,Coaching,4,Myst AI named Top 100 AI Solution for Sustainable Development by IRCAI,Public statements and insights shared on Myst AI blog and Snowflake blog,,7.0,positive,,,,,Unknown,low,L4,"Pieter Verhoeven demonstrates proven operator experience with a successful exit of Myst AI to Snowflake, plus significant experience at major tech companies (Google, Nest). The acquisition by Snowflake indicates a successful exit, though the exact value isn't public. His background combines technical expertise (MSc from Delft) with operational experience at leading tech companies and a successful founder journey.",0.60
Myst AI,Titiaan Palazzi,Founder / Exec | AI and Energy Transition,https://www.linkedin.com/in/titiaanpalazzi,"San Francisco, California, United States",,33,,Global Head of Power & Utilities GTM (Industry Principal),Snowflake,Co-founder and COO,Myst AI (acquired by Snowflake),Rocky Mountain Institute,4 yrs 7 mos,Massachusetts Institute of Technology,"Visiting Researcher, Engineering Systems Division",Delft University of Technology,"MSc, Sustainable Energy Technologies",Start-ups,Entrepreneurship,Product Development,Renewable Energy,Cleantech,4,,,0,7.0,positive,,,,"Co-founder of Myst AI, a company that helps energy companies predict electricity demand, renewable production, and market prices; Manager in the electricity practice at Rocky Mountain Institute, helping utilities evaluate and procure solar and battery storage systems; Chief of Staff for Amory Lovins at Rocky Mountain Institute",Unknown,medium,L3,"Titiaan Palazzi demonstrates significant technical and management experience in the energy and AI sectors, with a notable position as Global Head of Power & Utilities GTM at Snowflake and founding experience with Myst AI. His background combines technical expertise (MIT research) with industry leadership, fitting the L3 'Technical and Management Veterans' profile. While he has founded Myst AI, which has shown promise in the energy AI space, there isn't sufficient evidence of major exits or unicorn-level success to warrant a higher classification. His experience level suggests a solid technical and management foundation typical of L3 founders.",0.60
Menten AI,Hans Melo,Co-Founder and CEO at Menten AI - We’re hiring! ,https://se.linkedin.com/in/hansmelo,"Stockholm, Stockholm County, Sweden","Menten AI is a drug discovery company focused on designing peptides for conditions with high unmet medical need. We develop computational methods for protein design that leverage machine learning and quantum computing.

I am interested in diverse applications of quantum computing and machine learning in health and social good. My expertise is in quantum optimization, reinforcement learning, and computer vision (Deep Learning - CNNs).  My research interests at the moment are quantum machine learning, constrained programming, meta-learning, few-shot learning, GAN's in general, and biologically inspired models. I have a technical background in Computational Neuroscience, Machine Learning, and Physics.

Aside from my research and entrepreneurial work, I also served as a Scientific Advisor for The Decision Lab.

www.hansmelo.com",39,,Co-Founder and CEO,Menten AI,Deep Learning Engineer,"AI Vali, Inc.",Researcher/University Lecturer,University of Toronto,University of Toronto,"Doctor of Philosophy (Ph.D.), Computational Neuroscience (Reinforcement Learning)",UCL,"Master of Science (MSc), Cognitive and Decision Science",Data Analysis,Machine Learning,Parallel Computing,Data Science,Statistics,3,,,0,6.0,positive,,,,,Unknown,low,L3,"Hans Melo demonstrates strong technical and academic credentials with a PhD in Computational Neuroscience and specialized expertise in quantum computing and machine learning. As a co-founder and CEO of Menten AI, he's leading a deep tech company in the complex field of drug discovery. His background combines advanced technical knowledge with entrepreneurial initiative, fitting the L3 'Technical and Management Veterans' profile. While he's showing promise as a founder in a highly technical domain, there isn't yet evidence of major exits or significant company scale that would justify a higher classification.",0.60
Menten AI,Tamás Görbe,"Director @ Microsoft Quantum Applications | AI/Quantum, Chemistry, Life Sciences, Biotech",https://www.linkedin.com/in/tamasgorbe,"Seattle, Washington, United States",,30,,Director of Quantum Applications,Microsoft · Full-time,Associate Director of Business Development & Strategy,BigHat Biosciences · Full-time,COO & Co-Founder,Menten AI · Full-time,Caltech,"Visiting Research Scholar - Frances H. Arnold’s lab (Nobel Laureate), Directed Evolution & Protein Engineering",Stockholm University,"Doctor of Philosophy - PhD, Biocatalysis, protein engineering & heterogeneous catalysis - Jan-Erling Bäckvall Research Group",Antibody Engineering,Strategic Partnerships,Networking,Entrepreneurship,Business Strategy,3,,,0,3.0,positive,,,,Created string art of the Coxeter projection of the E8 root system,Unknown,low,L3,"Tamás Görbe demonstrates strong technical expertise and research credentials, particularly in quantum computing and biotechnology. His current position as Director of Quantum Applications at Microsoft indicates senior technical leadership experience. The combination of research work at Caltech in a Nobel Laureate's lab (Frances Arnold) and his director-level position at Microsoft in a cutting-edge field (quantum computing) suggests significant technical depth and management experience. However, while impressive, there's no clear evidence of prior startup exits or major company-building experience that would qualify for higher levels.",0.60
Modela Maket,henry valdes,Master Model Maker,https://www.linkedin.com/in/henry-valdes-94b90a22,"Loxahatchee, Florida, United States","Even though I am satisfied with my business,  I am interested in devoting more time to my ability and talent for model making and sculpture,  The business side takes alot of my time away from the artistic end.

I am openly looking for a career oriented position within a company that builds scale models, or movie models, sculptures and more in that vain.

If you are in the market to have a model made or have a positon open , please contact me at modelmakerinc@att.net",59,,"Founder, President, Employee","Model Maker, Inc.",Sr or Lead model maker,various businesses,,,"National Education Center,  TTI","associates, Computer aided drafting",,,Model Making,Architectural Design,Sculpture,Rendering,Art,0,,,0,0.0,neutral,,,,,Unknown,low,L2,"Based on the available information, Henry Valdes appears to be an early-stage entrepreneur who has founded and operated a small model-making business (Model Maker, Inc.). While he has demonstrated entrepreneurial initiative by starting his own company, there's no evidence of significant scale, major funding rounds, or exits. His focus appears to be more on the craftsmanship and artistic aspects rather than building a high-growth technology company. His educational background in computer-aided drafting and hands-on experience in model making suggests he has technical skills but limited traditional startup/scaling experience.",0.52
Enveda Biosciences,"Viswa Colluru, PhD",CEO & Founder at Enveda | We're hiring!,https://www.linkedin.com/in/viswacolluru,"Boulder, Colorado, United States","I believe in the revolutionary power of technology, the monumental potential of human ingenuity, and radical empiricism as our primary tool to engineer around the complexity of natural systems. I’m working with a dream-team of co-believers to distill these elements into practice at Enveda Biosciences, where we’re building a platform to map the molecular patterns underlying humanity’s use of medicinal plants to systematically discover high-value transformative therapeutics. 

Prior to Enveda, I was a key early team member at Recursion, where I led the company's foray outside rare disease as an innovation scientist, articulated value propositions and delivered pitches around those platforms to multiple top 10 pharma partners as a discovery product manager, and switched hats a second time to set the commercial vision for internal drug candidates across multiple therapeutic areas (see https://medium.com/recursion-pharmaceuticals/celebrating-the-departure-of-an-outstanding-employee-65db2455fd1f). While in graduate school, I pioneered three technologies to improve cancer therapies by leveraging the patient's own immune system. 

I am passionate about creating meaningful, lasting impact geared towards maximizing the well-being of as many people on this planet as possible. 
",34,,CEO & Founder,Enveda,Recursion Pharmaceuticals,2 yrs 6 mos,Tech Transfer Ambassador,Wisconsin Alumni Research Foundation,University of Wisconsin-Madison,"Doctor of Philosophy (PhD), Cellular and Molecular Biology",Harvard Business School Online,"HBX Core: Credential of Readiness, Business/Managerial Economics, Financial Accounting, Business Analytics",Biotechnology,Leadership,Business Strategy,Molecular Biology,Cell Culture,2,,CBS News interview discussing his journey and Enveda Biosciences' mission; Podcast appearance on The Deep End discussing drug discovery and AI in pharma,0,7.0,positive,,,,Youngest PhD graduate from UW Madison's CMB Class of 2011; Named UBS Global Visionary in 2023; Founded and scaled Enveda Biosciences to a clinical-stage company with 250 employees,Unknown,high,L4,"Viswa Colluru demonstrates proven operator experience with significant achievements in biotech. As an early team member at Recursion (now a public company valued at over $1B), he held multiple strategic roles including innovation scientist and discovery product manager. He has founded Enveda Biosciences, which has shown strong early traction. His PhD in Cellular and Molecular Biology combined with his track record at a successful biotech company positions him as a proven operator with deep domain expertise. While he hasn't had an exit as a founder yet, his experience at Recursion during its growth phase and his current leadership of a venture-backed biotech company justify an L4 classification.",0.60
