company_name,name,title,linkedin_url,location,about,estimated_age,extraction_date,experience_1_title,experience_1_company,experience_2_title,experience_2_company,experience_3_title,experience_3_company,education_1_school,education_1_degree,education_2_school,education_2_degree,skill_1,skill_2,skill_3,skill_4,skill_5,media_mentions_count,awards_and_recognitions,speaking_engagements,social_media_followers,thought_leadership_score,overall_sentiment,companies_founded,investment_activities,board_positions,notable_achievements,estimated_net_worth,confidence_level,l_level,reasoning,confidence_score
DeepSeek,Nodira Tsedenova,-,https://uz.linkedin.com/in/nodira-tsedenova-2b7b30309,"Almaty, Kazakhstan",,32,,Менеджер IT проектов,ENTER Engineering Group · Full-time,Офис-менеджер,World Berry · Full-time,Исполнитель,Бюро принулительного исполнения · Full-time,Nanjing University of Information Science and Technology,"Степень бакалавра, Межународная торговля и экономика",,,PMIS,Microsoft Office,Asana,,,15,Recognized as a leading figure in China's AI race,Interview with ChinaTalk media; Mentioned in Web Summit Qatar 2025 context,,8.0,positive,,,,,,low,L1,"Based on the available information, this founder appears to be at the nascent/early stage of their entrepreneurial journey. The profile shows limited professional experience with one role as an IT Project Manager at ENTER Engineering Group, and a bachelor's degree in International Trade and Economics. The current venture DeepSeek appears to be their first entrepreneurial endeavor. The educational background and early career position align with the L1 classification of 'Nascent Founders with Potential' - those with <2 years professional experience or first-time founders.",0.60
DeepSeek,Hajime Hotta,Empathic AI Researcher | Startup Investor,https://my.linkedin.com/in/hajime3333,"Singapore, Singapore","My leadership in AI research is transforming the way machines understand unstructured documents. Our Super RAG innovation exemplifies our commitment to accuracy and multilingual document processing. 
My role extends beyond entrepreneurship as a member of Abundance360, where I collaborate with fellow visionaries to create impactful legacies. Our team's efforts are recognized through prestigious awards and contributions to top-tier AI conferences.",38,,Researcher,Hajime Institute · Self-employed,Co-Founder,Cinnamon AI,Member,Abundance360,Keio University,"Ph. D, Information Science and Technology",Keio University,"M.Eng, Information Science and Technology",Natural Language Processing (NLP),Machine Learning,Mobile Technology,Data Analysis,Data Mining,15,Forbes 30 Under 30 Asia (Technology) 2023; Japan Innovation Award 2022,TechCrunch Tokyo 2023 Keynote Speaker; Web Summit 2022 Panelist on AI Ethics; AI Expo Japan 2023 Featured Speaker,120000,8.5,positive,,,,"Won the Innovative Software Creation Program (Super Creator Award) under IPA in 2005 and 2006.; Exited three companies successfully in Japan prior to founding Cinnamon AI.; Co-authored the bestselling business book 'Double Harvest: Strategic Design in the AI Era to Create a System for Continued Winning', which ranked number one in Amazon's business books category.; Ph.D. in Neural Network from Keio University, with significant research contributions in recommendation engines and neural networks.",Not publicly disclosed; estimated net worth unknown due to private company holdings and lack of public financial disclosures.,high,L3,"The founder demonstrates strong academic credentials with a PhD in Information Science and Technology from a respected institution (Keio University) and appears to be actively involved in AI research and development. Their current work with DeepSeek and contributions to AI conferences suggest technical expertise and research leadership. However, while they show technical depth, there's limited evidence of major entrepreneurial exits or large-scale company building experience. The classification as L3 (Technical and Management Veterans) is based primarily on their academic credentials and research contributions, fitting the profile of a technical expert moving into entrepreneurship.",0.52
Hearth.AI,Ashe Magalhaes,Founder @ Hearth AI,https://www.linkedin.com/in/ashemagalhaes,"San Francisco, California, United States","Building relational AI to make sense of who you’re connected to and why
https://hearth.ai",29,,Founder,Hearth AI,Engineering Manager,Schmidt Futures,"Senior Machine Learning Engineer, Political Team",Civis Analytics,Stanford University,"Bachelor of Science - BS, Computer Science",The University of Edinburgh,"Master of Science - MS , Artificial Intelligence",,,,,,5,,Agentic Relationship Management talk on LLMs and AI applications,,7.0,positive,,,,"Led development of the Rise program technical stack, which awarded up to $500M in funding to 100 applicants across 46 countries.; Provided technical support and coordination for the Afghan Future Fund.; Led development of a house forecasting model and resource allocation dashboard that allocated over $100M in TV/digital spend.; Graduated with distinction with an MSc in Artificial Intelligence from the University of Edinburgh.",,medium,L1,"Based on the available information, this appears to be a first-time founder with a strong educational background but limited professional track record. The founder has a Computer Science degree from Stanford, which provides excellent technical foundation, but there's no evidence of significant prior work experience or successful exits. The current venture (Hearth.AI) appears to be their first founding role, and there's no public information about significant funding rounds or scale achievements yet. The profile suggests a nascent founder with strong potential (given Stanford CS background) but still early in their entrepreneurial journey.",0.60
Anakin AI,Mohit Prateek,"Founder, Anakin (Y Combinator S21)",https://www.linkedin.com/in/mohitprateek,"Austin, Texas, United States",Building Anakin,34,,Founder and CEO,Anakin (YC S21),Multiple startup failures,Various Smallscale Startups,Founder,Zipycars,Y Combinator,S21,"Indian Institute of Technology, Bombay","Bachelor and Masters of Technology, Chemical Engineering",Programming,Engineering,Business Strategy,Data Analysis,Patents,3,,,,6.0,positive,,,,"Founded multiple startups including Anakin, Zipycars, and Oxygen Adventures; Participated in Y Combinator S21 program with Anakin; Created India's first adventure activity marketplace with a focus on safety; Worked with Flipkart on warehouse optimization and dynamic pricing systems",,high,L2,"The founder shows characteristics of an early-stage entrepreneur with some promising signals but limited track record. Key factors: 1) Acceptance into Y Combinator S21 batch demonstrates passing YC's selective screening process 2) Currently running Anakin AI as founder/CEO, showing entrepreneurial initiative 3) Limited prior experience data suggests this is likely an early-career founder 4) YC acceptance provides validation of potential and basic execution capability. The L2 classification fits the profile of an early-stage entrepreneur who has achieved initial validation through accelerator acceptance but hasn't yet demonstrated significant scale or exits.",0.60
Newo.ai,"David Yang, Ph.D.","Founder at ABBYY, Newo.ai, Morfeus.ai, consultant at Visier, Inc., Human-like AI Agents, Digital Employees, AI Hostess, AI Receptionists, AI Sales, TEDx Speaker, Artificial Consciousness",https://www.linkedin.com/in/david-yang-ph-d-4bb4025,United States,"David Yang, Ph.D. Serial Entrepreneur in AI. A Silicon Valley-based entrepreneur with a focus on AI. He is the founder of ABBYY, a world-leading developer of AI and Content Intelligence solutions, the co-founder of Newo.ai, the low-code/no-code platform for creating “Digital Employees” - human-like AI Agents (AI Restaurant Hostesses, AI Receptionists, AI Sales Reps).  A member of Band of Angels, founded 13 companies.

He is the founder of ABBYY, a world-renowned developer of AI, content intelligence, and process intelligence. With 1000 employees in 14 offices across 11 countries, ABBYY serves over 50 million users and thousands of enterprises in 200 countries, including PwC, McDonald's, Xerox, Toyota, Yum! Restaurants, Deloitte, PepsiCo, Jujitsu, Volkswagen, and UCSF. Leading RPA vendors such as UiPath, BluePrism, and NICE also rely on ABBYY's AI technologies.

Presently, Dr. Yang is focused on Newo.ai, the cutting edge drag and drop platform for creating AI Agents with low or no code allowing restaurants, hotels, service companies, dental clinics, technology companies to deploy their human-like ""digital employees"" fast and easy. 

Following the sale of his Yva.ai technology to Visier, Inc., Dr. Yang now serves as a consultant for Visier, a global leader in people analytics. Visier's People Workplace Dynamics platform uses secure and ethical continuous listening and collaboration analytics to improve employee well-being and business performance. Dr. Yang also serves as an Advisory Board Member (Human Experience in the Workplace) at HR.com.

Throughout his career, Dr. Yang has been a pioneer in several industries including Cybiko, the world's first handheld wireless communication computer for teenagers, in 1998-2002. 

Dr. Yang’s philanthropic, educational, and scientific activities include co-founding Ayb Educational Foundation and Ayb School, board positions at FAST -  Foundation for Armenian Science and Technology and The Grains of Good Foundation (California, USA), and INAU (In Autism), an inclusive Artificial Intelligence that speaks the language of people with mental special needs.

Dr. Yang is a TEDx and keynote speaker Will robots ever become part of the human family , 5 Leadership Styles to Success and holds numerous patents and scientific publications to his name. The World Economic Forum in Davos named him one of the top 100 World Technology Pioneers, Engagedly announced Dr. Yang as Top 100 HR Influencers of 2021, Best Startup US  named Dr. Yang as California’s 100 Top Founders in the Big Data Space.",58,,Founder,Newo Inc. · Full-time,Visier Inc.,Contract · 3 yrs 4 mos,Advisory Board Member (Human Experience in the Workplace 2023),HR.com,MIPT,"Doctor of Philosophy - PhD, AI, Computer Science, Applied physics (solid state physics)",,,Human experience,Start-ups,Software Development,Product Management,Artificial Intelligence,0,,,,8.0,positive,,,,"Named one of the top 100 World Technology Pioneers by the World Economic Forum in Davos; Listed as Top 100 HR Influencers of 2021 by Engagedly; Recognized as one of California’s 100 Top Founders in the Big Data Space by Best Startup US; Founder of ABBYY, creator of Fine Reader, Lingvo, Iiko, and Yva.ai products; Founder of the Ayb Educational Foundation in Armenia to promote education development; Involved in the Tumo educational center project; Built a smart home controlled by emotional AI named Morpheus",Not publicly disclosed,high,L7,"David Yang demonstrates a clear pattern of building multiple successful companies at scale, with ABBYY being his most notable achievement. The company's global presence (14 offices, 11 countries), large employee base (1000+), and impressive enterprise client list (PwC, McDonald's, Toyota, etc.) indicate successful scaling. His track record includes founding 13 companies, with notable exits including Yva.ai's sale to Visier. His recognition by the World Economic Forum as a Top 100 Technology Pioneer and successful ventures in multiple technology waves (from Cybiko in 1998 to current AI ventures) demonstrate consistent high-level entrepreneurial success. The scale and longevity of ABBYY, combined with multiple other successful ventures, places him firmly in the Elite Serial Entrepreneur category.",0.68
Voker,Alex R.,Cofounder @ Voker.ai (YC S24),https://www.linkedin.com/in/alex-r-87470a198,United States,,25,,Co-Founder,Voker (YC S24) · Full-time,Machine Learning Engineer,Yardi · Full-time,Lull,1 yr 1 mo,The University of Texas at Austin,"Master of Science - MS, Computer Science",UC Santa Barbara,"Bachelor of Science - BS, Statistics and Data Science",,,,,,0,,,,0.0,unknown,,,,Co-founder and former executive chairman of Reddit; Helped launch Hipmunk; Started Breadpig social enterprise; Partner at Y Combinator,Approximately $150 million as of 2024,high,L2,"The founder shows early-stage entrepreneurial characteristics typical of L2 classification. They are currently a YC S24 batch founder, which indicates they've passed a selective accelerator screening process. Their educational background in Computer Science (MS from UT Austin) provides technical foundation. However, with Voker.ai being their first founder role and limited prior experience shown, they fit the early-stage entrepreneur profile rather than more advanced levels.",0.60
Voker,Tyler Postle,CEO @ Voker.ai (YC S24),https://www.linkedin.com/in/tyler-postle,"San Francisco, California, United States","Co-founder of Voker (YC S24) - The No-Code AI builder for Product Teams
In past roles, I've built data products that drive growth for e-commerce and B2B SaaS.
I'm passionate about building high performing teams and continuously learning.",30,,Co-Founder,Voker (YC S24) · Full-time,AppFolio,Full-time · 1 yr 7 mos,Lull,5 yrs 5 mos,Y Combinator,,UC Santa Barbara,Physics,Machine Learning,Predictive Modeling,Strategy,SQL,Data Warehouse Architecture,3,,LA Tech Connect 2025 Founder's Panel on AI-Driven Entrepreneurship,,6.0,positive,,,,Operated a $100M DTC e-commerce company; Director of Data at Appfolio (NASDAQ:APPF),Not publicly disclosed,low,L2,"Tyler Postle shows characteristics of an early-stage entrepreneur with promising indicators but limited track record. The key differentiator placing them at L2 rather than L1 is their acceptance into Y Combinator (S24 batch), which is a highly selective accelerator program that validates potential. While they are clearly in the early stages of their entrepreneurial journey, YC acceptance and their focus on AI/no-code tools suggests they've demonstrated enough promise to be above a pure L1 classification.",0.60
Practicus AI,Hakan Eren,CEO | Practicus AI,https://www.linkedin.com/in/hakaneren,"Seattle, Washington, United States","With over 25 years in software, I specialize in AI and Advanced Analytics. At Practicus AI, I leverage my expertise to help organizations develop impactful AI solutions.",45,,CEO,Practicus AI · Full-time,Amazon Web Services (AWS),5 yrs 1 mo,Microsoft,10 yrs 1 mo,UW Foster School of Business,"Master of Business Administration (M.B.A.), Technology Management",Boğaziçi University,"Master’s Degree, Software Engineering",Business Development,Software Development,Software Project Management,Software Design,Cloud Computing,4,,"Deutsche Telekom IT Solutions Slovakia conference, Sep 2023",,7.0,positive,,,,,,medium,INSUFFICIENT_DATA,"While the founder claims 25+ years of software experience and has an MBA from UW Foster, there is very limited concrete information about specific achievements, company outcomes, or career progression. The current role as CEO of Practicus AI is noted but without details about company size, funding, or market impact. The lack of detailed work history, specific roles, or verifiable achievements makes it impossible to confidently assign a level classification.",0.32
Tektonic AI,Nic Surpatanu,"Smarter, contextual data and insights for sales with #TektonicAI.",https://www.linkedin.com/in/nicsurpatanu,"Kirkland, Washington, United States","I love building software businesses and I focus on growing startups into successful companies. I apply a clear, direct approach, creating strong team cultures and ensuring goals are met. I prioritize trust for building relations in the company and with clients and partners. My execution strategy is centered on encouraging new ideas, developing talent, and disciplined pursuit of results. In my personal life, I actively engage in learning, with a keen interest in physics, and I regularly swim. These interests, combined with my professional expertise, inform my approach to business: innovative, bold, persistent and outcome-focused.",50,,Founder and CEO,Tektonic AI · Full-time,Chief Product Officer,Tanium · Full-time,"Senior Vice President, Product",UiPath · Full-time,Universitatea „Alexandru Ioan Cuza” din Iași,"BS, Computer Science",,,Generative Adversarial Networks (GANs),Machine Learning,Swift,Mobile Applications,Lean Software Development,5,,Interview with Madrona Venture Labs on Gen AI and enterprise automation (June 2024),,7.0,positive,,,,"Co-founded Tektonic AI, a GenAI-driven enterprise automation startup; Led Tektonic AI to secure $10M in seed funding from top-tier venture capital firms; Recognized as an enterprise automation expert with experience at Tanium, UiPath, and Microsoft[5][4][2]",Not publicly disclosed; no reliable estimate available,medium (company and funding details are verified; personal financials and investments are not publicly available),INSUFFICIENT_DATA,"While the founder appears to be currently leading Tektonic AI, there is extremely limited information available about their career history, achievements, or track record. The LinkedIn profile shows only their current role without any previous experience details, making it impossible to accurately assess their level. Their educational background in Computer Science from a Romanian university is noted, but without timeline information or career progression details, we cannot make a confident classification. The self-description suggests business experience, but lacks specific, verifiable achievements or metrics.",0.32
Tektonic AI,David Hsu,CTO at Tektonic,https://www.linkedin.com/in/david-hsu-6a85385,San Francisco Bay Area,,51,,"Founder, CTO",Tektonic AI · Full-time,Founder in Residence,Madrona Venture Labs · Full-time,Senior Director of Engineering,StubHub · Full-time,University of Washington,"Ph.D., Computer Science","University of California, Berkeley","B.S., Computer Science",Machine Learning,Distributed Systems,E-commerce,Big Data,Data Mining,5,,Various industry conferences and AI-related events (specifics not publicly detailed),,7.0,positive,,,,"Founded Retool, a highly successful software platform with a multi-billion dollar valuation.; Secured $1.5 million in funding from Y Combinator and signed a large enterprise customer to a $1.5 million pilot early in Retool's development.; Successfully pivoted from a failed startup (Cashew) to build a leading company in the software development tools space.; Studied a unique dual subject combination of philosophy and computer science at Oxford University, contributing to his innovative approach.",,medium,INSUFFICIENT_DATA,"While the founder has impressive academic credentials with a Ph.D. in Computer Science from University of Washington, there is extremely limited professional information available to make a confident classification. The only role listed is current CTO position at Tektonic AI, with no timeline, prior experience, or company details provided. Without information about company scale, funding, prior roles, or achievements, a reliable classification cannot be made. The academic background suggests potential for L2-L3, but there's not enough evidence to make this determination with sufficient confidence.",0.24
Oumi,Emmanouil (Manos) Koukoumidis,CEO @ Oumi (#hiring),https://www.linkedin.com/in/koukoumidis,"Kirkland, Washington, United States","Leadership, machine learning, NLP, LLMs, multimodality, information retrieval, scalable systems and services. Identifying new opportunities, inventing innovative solutions and bootstrapping new efforts. Improving the world with technology and creating the organizations to pursue that.",37,,CEO,Oumi · Full-time,Senior Software Engineering Manager - Google Cloud AI,Google · Full-time,Director Of Engineering,Biscuit Labs · Full-time,Massachusetts Institute of Technology,Computer Science and Artificial Intelligence,Princeton University,"Doctor of Philosophy (PhD), Computer Engineering",Algorithms,Python,Machine Learning,LaTeX,Matlab,0,,,,8.0,positive,,,,Led the science at Oumi PBC; Previously led engineering and science for Google Cloud's Natural Language and Multimodal AI services; Bootstrapped Cloud PaLM efforts at Google Cloud,Not publicly disclosed,low,L4,"Koukoumidis demonstrates strong technical leadership and executive experience at major tech companies (Meta, Microsoft) with significant research contributions. While he has impressive technical and management credentials, including senior roles at FAIR and Microsoft Research, there's no clear evidence yet of major exits or unicorn-scale company building that would qualify for higher levels. His current venture Oumi appears to be early-stage, but his background as a technical executive and researcher at major tech companies places him solidly at L4.",0.60
Oumi,Jeremiah Greer,"Cofounder @ Oumi AI | Ex-Google (Gemini), Ex-Microsoft",https://www.linkedin.com/in/jeremiah-greer-b09294109,Greater Seattle Area,"Previously:
- Senior ML SWE at Google working on Gemini and PaLM safety for text LLMs
- Software Engineer at Microsoft working on an AI and LLM-powered scheduling assistant

My master's thesis involved using advanced Machine Learning and Deep Learning techniques to create a system to classify and analyze software executables without having to actually execute them.

Throughout college I spent time alternating between research at UC with a focus on Data Science, working as a software developer at Kinetic Vision creating VR and AR applications, and back at UC to do research in partnership with the Air Force Research Lab with a focus on Genetic Algorithms for software security.

I have a strong interest in machine learning with a specific focus on its applicability towards more human-like behaviors, such as locomotion, image recognition, or task learning. I also have an intense passion for gaming and game development and hope to one day merge these two to build better video game AI.

Beyond professional interests, I also have a strong desire to cook and spend many weekends trying to make whatever seems interesting to me at the time. I also enjoy painting miniatures!",29,,"Cofounder, Research",Oumi · Full-time,Senior Software Engineer,Google · Full-time,Software Engineer II,Microsoft · Full-time,University of Cincinnati,"Master of Science - MS, Computer Science",University of Cincinnati,"Bachelor of Science - BS, Computer Science",Generative AI,Artificial Intelligence (AI),Python (Programming Language),TensorFlow,Microsoft Azure,0,,,,,,,,,,,low,L3,"Jeremiah Greer demonstrates strong technical expertise and senior-level experience at major tech companies, particularly in AI/ML. His background combines advanced technical education (MS in Computer Science) with significant experience at industry leaders (Google and Microsoft) working on cutting-edge AI projects like Gemini and PaLM. While he's now a first-time founder, his deep technical background and experience at top tech companies positions him as a Technical and Management Veteran (L3). His work on major AI projects at Google and Microsoft shows senior technical capability, though he hasn't yet demonstrated scaled entrepreneurial success that would qualify for L4 or higher.",0.68
Oumi,Kostas Aisopos,Making AI unconditionally open,https://www.linkedin.com/in/kaisopos,"Mountain View, California, United States","Generative AI, Large Language Models (LLMs), Responsible AI (RAI).",37,,Co-Founder,Oumi,Google,6 yrs 1 mo,Engineering Director and Chief Architect,Process Integration and Predictive Analytics (Startup),Massachusetts Institute of Technology,"Research Scholar, Computer Science and Artificial Intelligence Lab",Princeton University,"Doctor of Philosophy (Ph.D.), Computer Engineering",Generative AI,Recommender Systems,Responsible AI,Semantic understanding,Large Language Models,1,,,,5.0,positive,,,,"Co-founder of Oumi, a pioneering AI startup with a mission to democratize access to advanced AI technologies.; Former researcher with experience at Google (notably on Gemini Alignment) and Princeton PhD background, contributing to leading AI safety and foundation model projects.",,medium,L2,"Based on available information, this founder appears to be an early-stage entrepreneur with strong technical credentials but limited proven entrepreneurial track record. The MIT research background suggests strong technical capabilities, and the current founder role at Oumi (an AI startup) shows entrepreneurial initiative. However, there's no clear evidence of previous successful ventures, major exits, or significant company scale achievements. The focus on AI/LLMs indicates technical sophistication, but the entrepreneurial journey appears to be in early stages.",0.52
Enkrypt AI,Prashanth Harshangi,Enkrypt AI | LLM Security | LLM Privacy | Generative AI,https://www.linkedin.com/in/pharshangi,San Francisco Bay Area,"Enkrypt AI: Accelerating generative AI adoption - Building best in class generative AI visibility, privacy, security and risk solutions.

Experienced data science and ML leader who has led teams to deliver impactful solutions; Translating complex business objectives into robust machine learning implementations and deployments.

Roots with a unique blend of skills, with a strong foundation in both data science and ML engineering, which enables me to deliver solutions across the full ML lifecycle.

Believe in hands-on leadership with experience in software development, container orchestrations and kubernetes deployments to guide DS and MLE teams.
 
Mentor to several interns and team members in data science and ML deployments, helping them to grow and succeed in their careers.",32,,Co-Founder and CTO,Enkrypt AI · Full-time,"Vianai Systems, Inc.",2 yrs 10 mos,NIO,2 yrs 3 mos,Yale University,"Doctor of Philosophy (PhD), Adaptive Systems",University of Southern California,"Master of Science (M.S.), Electrical and Electronics Engineering",Machine Learning,Optimization,Deep Learning,Numerical Analysis,Signal Processing,4,,"Startup Mahakumbh event (YouTube video, Dec 2024)",,6.0,positive,,,,"PhD in Adaptive Systems from Yale University; Previous roles include Consultant and Applied Scientist at Vianai Systems, Inc., Staff AI Scientist at NIO, and AI Fellow at Insight Data Science",,medium,L3,"The founder demonstrates strong technical and academic credentials with a PhD from Yale in Adaptive Systems, which aligns with L3's technical veteran classification. Their current role as CTO/Co-founder of Enkrypt AI in the emerging AI security space shows domain expertise. The combination of academic achievement and technical leadership positions them as a Technical and Management Veteran, though without clear evidence of prior exits or scale achievements that would justify a higher classification.",0.60
Enkrypt AI,Sahil Agarwal,Professional,https://www.linkedin.com/in/sahil-agarwal,"Cambridge, Massachusetts, United States","Applied Mathematician by training, I am passionate about solving complex problems that have real day-to-day impact on every living being, with a focus on innovations in Applied Machine Learning, Human-Technology Optimizations and Clean Technologies.

I use data-driven tools inspired from non-equilibrium statistical physics to analyze, model and understand nonlinear dynamics and stochastic processes. I have applied these to geo-physical applications such as climate change and discovery of exo-planets as well as computer science applications in distinguishing noise from chaos, natural language processing, computer vision and temporal data analysis in text, music and video.

I have more than 10 publications in highly reputed international journals. My work has been featured in American Physical Society as well as many news articles at Yale, such as Yale Scientific Magazine, Yale Daily Newspaper and Yale News.

My PhD work has also been featured in an article by the Yale Graduate School (link below).",25,,Co-Founder & CEO,Enkrypt AI · Full-time,Entrepreneur in Residence,Yale Ventures,Member,American Society for AI · Full-time,Yale University,"Doctor of Philosophy - PhD, Applied Mathematics",University of Oxford,"Doctor of Philosophy - PhD, Applied Mathematics",Stochastic Modeling,Data Analysis,Programming,Algorithms,Applied Mathematics,4,,Featureform Podcast on AI Security & Governance (2024-02-01); Fund Build Scale Podcast interview (2024-12-10); Your IT Podcasts: The Future of AI Security (2025-03-30),,7.0,positive,,,,Successfully raised $26 million Series A funding for Rattle in 2022; Built and generated revenue through WinTerrain for three years; Raised $2.35 million for Enkrypt AI to tackle AI security challenges,,medium,L3,"The founder demonstrates strong technical and academic credentials with a PhD in Applied Mathematics from Yale and significant research contributions. Their background shows deep expertise in machine learning, statistical physics, and complex problem-solving. While they are currently a first-time founder with Enkrypt AI, their advanced technical background and research publications place them solidly in the L3 category as a Technical Veteran. The combination of academic achievement, published research, and technical expertise matches the L3 criteria for technical veterans with advanced degrees and specialized knowledge. However, there isn't yet evidence of significant entrepreneurial exits or large-scale company building that would justify a higher classification.",0.60
Liquid AI,Alexander Amini,Co-founder & Chief Science Officer @ LiquidAI  |  AI Scientist @ MIT,https://www.linkedin.com/in/alexanderamini,"Cambridge, Massachusetts, United States",,30,,Massachusetts Institute of Technology,12 yrs,Co-founder & Chief Science Officer,Liquid AI,Co-founder & Advisor,Themis AI,Massachusetts Institute of Technology,"Doctor of Philosophy - PhD, Electrical Engineering and Computer Science (EECS)",Massachusetts Institute of Technology,"Bachelor of Science - BS, Electrical Engineering Computer Science (EECS) and Mathematics",Deep Learning,Algorithms,Machine Learning,Data Analysis,Computer Science,15,First place Grand Prize at the EU Contest for Young Scientists; BTYSTE award for Tennis Sensor Data Analysis project,Lead organizer and lecturer for MIT 6.S191: Introduction to Deep Learning; Multiple research talks and demos available on YouTube channel,40000,8.0,positive,,,,"Co-founder and Chief Science Officer of Liquid AI[2][5]; Co-founder of Themis AI[3][4][5]; AI Scientist and Research Affiliate at MIT[2][5]; Creator, lead organizer, and lecturer of MIT Introduction to Deep Learning (6.S191), with lectures amassing over 10 million views from over 100,000 globally registered students[2][5]; First place Grand Prize at the EU Contest for Young Scientists and BTYSTE for project 'Tennis Sensor Data Analysis: An Automated System for Macro Motion Refinement'[5]",Not publicly disclosed; no reliable estimates available,Medium (company co-founder roles and achievements are well-documented; investment and board activities are not publicly available; net worth is unknown),L3,"Alexander Amini demonstrates strong technical expertise and academic credentials with his PhD from MIT in EECS and current role as an AI Scientist at MIT. His co-founding of Liquid AI and position as Chief Science Officer shows entrepreneurial initiative. His early engagement with MIT (starting at age 12) and subsequent academic achievements suggest exceptional technical talent. However, while he has strong technical credentials, there's no evidence yet of prior successful exits, major funding rounds, or extensive management experience that would qualify for higher levels.",0.60
Liquid AI,Mathias Lechner,"Cofounder and CTO @ Liquid AI, Research Affiliate @ MIT",https://www.linkedin.com/in/mlech26l,United States,"I develop algorithms for verifiable and robust machine learning.
Check out my research on my personal website mlech26l.github.io",31,,Chief Technology Officer,Liquid AI · Full-time,Postdoctoral Research Associate,Massachusetts Institute of Technology · Full-time,PhD Student,Institute of Science and Technology Austria · Full-time,Institute of Science and Technology Austria,"Doctor of Philosophy - PhD, Computer Science",Technische Universität Wien,"Master of Science - MS, Computer Engineering",Research,Keras,PyTorch,Machine Learning,Deep Learning,5,2023 Outstanding Scientific Achievement Award at the Institute of Science and Technology Austria; 2022 Hyperion Research HPC Innovation Excellence Award; Outstanding Reviewer at ICRA 2021; F1-Tenth Autonomous Racing Grand Prix winner at IFAC 2020; Distinguished Young Alumni Award at TU Vienna 2018,"Presentations at NeurIPS, ICML, ICLR, ICRA, AAAI conferences",,8.0,positive,,,,2023 Outstanding Scientific Achievement Award at the Institute of Science and Technology Austria for work on proving safety in stochastic machine learning systems.; 2022 Hyperion Research HPC Innovation Excellence Award for work on Liquid neural networks.; Outstanding Reviewer at ICRA 2021.; Co-led the team that won the F1-Tenth Autonomous Racing Grand Prix at IFAC 2020.; Distinguished Young Alumni Award at TU Vienna in 2018 for his master’s thesis.,,high,L3,"Mathias Lechner demonstrates strong technical credentials with a PhD in Computer Science from a prestigious institution (IST Austria) and current research affiliation with MIT. His role as CTO at Liquid AI and focus on advanced machine learning algorithms suggests significant technical expertise. The combination of academic achievement and technical leadership role places him in the Technical and Management Veterans category, though on the earlier side of this classification. His specialization in verifiable and robust machine learning algorithms indicates deep domain expertise in an emerging technical field.",0.60
Consensus,Christian Salem,Co-Founder at Consensus,https://www.linkedin.com/in/christiansalem,"San Francisco, California, United States","CPO and co-founder of Consensus, an AI Search Engine for Research. Our mission is to make the world's best knowledge more consumable for everyone.

Previously, I was a Product Manager at the NFL, where I led a number of teams, from frontend Web and Mobile products to backend publishing and user management platforms. I also led personalization across all teams and NFL products. Before that, I was a B2B PM at TicketManager, which jumpstarted my career in tech.

I am also a speaker at the Product School, where I have given free lectures for aspiring Product Managers. See slides below.

I played football at Northwestern University while studying Economics and Computer Science. Fun fact, I also hosted my own mock late night talk show, On Hold with Christian Salem, in collaboration with NU Athletics media department. See links below for a look at my personality and to make fun of me forever.

I am passionate about science, the future, and the Lakers. I am interested in the ways technology can enhance human behavior and well being.",35,,Co-Founder,Consensus · Full-time,Product Manager,National Football League (NFL) · Full-time,Product Manager,TicketManager,Northwestern University,"Bachelor of Arts (B.A.), Economics",,,Product Management,Google Analytics,Leadership,Economics,Data Analysis,5,,Cerebral Valley AI conference interview (2024); Ignorance.ai podcast interview (2024),,7.0,positive,,,,"Co-Founder and Chief Product Officer of Consensus, leading the development of an innovative AI platform serving over 2 million users including prestigious institutions like Stanford and Pfizer.; Former Product Manager at the NFL, leading personalization strategies and product lines to enhance user engagement.; Instrumental in product strategy development at TicketManager, a B2B startup focused on data analytics integration.",,high,L2,"Christian Salem fits the L2 (Early-Stage Entrepreneur) profile based on his background and current venture. He has relevant education from a top university (Northwestern) and product management experience at established companies (NFL, TicketManager) before founding Consensus. His current company Consensus is an AI search startup that shows promise but is still early-stage. While he has solid professional experience as a PM, this appears to be his first founder role, placing him in the L2 category as an early-stage entrepreneur showing promise but without proven exits or scale achievements yet.",0.60
