company_name,operating_status,name,title,linkedin_url,location,about,estimated_age,extraction_date,experience_1_title,experience_1_company,experience_2_title,experience_2_company,experience_3_title,experience_3_company,education_1_school,education_1_degree,education_2_school,education_2_degree,skill_1,skill_2,skill_3,skill_4,skill_5,media_mentions_count,awards_and_recognitions,speaking_engagements,social_media_followers,thought_leadership_score,overall_sentiment,companies_founded,investment_activities,board_positions,notable_achievements,l_level,reasoning,confidence_score
BioViva,Active,Jason Williams,"Content Development Executive Assistant at Clínica Dr. Durántez / CryptoPlaza Longevity Ambassador/ Founder, Owner & Editor Infolongevity.com",https://es.linkedin.com/in/andresgrases/en,"Madrid, Community of Madrid, Spain","My first years (1984-2000) took place in the Venezuelan Oil Industry, mainly in the storage, distribution and sale of liquid fuels, performing technical, managerial and executive positions.. The following 15, already in Spain, mostly in the areas of real estate development and promotion, and the PV solar energy.

In June 2016, a group of Venezuelan investors hired me as the General Director of a technological startup, designed to create an innovative real estate portal, using ultimate generation programming languages (Angular JS, HTML5/JS/CSS3), and deploying deep learning and machine learning algorithms. 

The latter opened my mind to a previously less known field of knowledge and aroused in me an enormous curiosity to delve into the applications that such technological advances might have in other areas.

In December of that same year, under an agreed deal, I left the company that owns the portal, to enter the Artificial Intelligence (AI) applications related world. Among other things, I learned about the advent of the technological singularity, term coined by the futurist Ray Kurzweil, co-founder of Singularity University. On this, I focus on advances in science and technology for the prevention and treatment of diseases linked to aging (neurodegenerative, cardiovascular, cancer, etc), and ultimately, the curing of aging itself, eventually allowing for a considerable increase in the healthy life expectancy and lifespan of the human race. 

I follow closely and practice networking with scientists and other world leaders who are committed to these ideas and are working on them. Among others, in alphabetical order: Aubrey De Grey, Bill Andrews, Bill Faloon, David Sinclair, George Church, Jason Williams, Joao Pedro de Magalhaes, Juan Carlos Izpisúa, Liz Parrish and María Blasco.


",64,,Content Development Executive Assistant at Clínica Dr.Durántez,Clínica Neleva · Freelance,Longevity Ambassador,Crypto Plaza · Part-time,"Founder, Owner and Chief Editor",Infolongevity,"Questrom School of Business, Boston University",Master of Business Administration (M.B.A.),Universidad Simón Bolívar,Mechanical Engineer,Dirección general,Planificación estratégica,Expansión internacional,Gestión empresarial,Gestión de proyectos,3,,,,2.0,neutral,,,,Sold FastMed Urgent Care for approximately $500 million; Author of 'Bitcoin: Hard Money You Can't F*ck With'; Host of the 'Going Parabolic' podcast on cryptocurrency trends,L2,"The founder shows a mix of traditional industry experience and early-stage entrepreneurial activity. While they have significant corporate experience in oil and real estate industries, their startup experience appears limited to one venture as General Director (not founder) and their current activities are more focused on content development and networking in the longevity space. Their recent pivot to AI and longevity technology shows entrepreneurial initiative but lacks proven execution at scale. The MBA from Boston University provides solid educational credentials, but there's no evidence of successful exits, significant funding rounds, or scaled company building.",0.56
trnql inc.,Active,Lawrence Kosick,Co-founder of GetSetUp | Digital Health for Older Adults | World Economic Forum Top Innovator | Believe We Can All Get Better with Age!,https://www.linkedin.com/in/lawrencekosick,"San Francisco, California, United States","While my past experience has largely been building and leading enterprise technology business and sales teams. As I have gotten older, I have become more passionate on how I take my start-up experience and solve a problem that makes the world a better place. To that end, I co-founded GetSetUp, a company that focuses on re-skilling Seniors who then teach other Seniors how to do all the important things in their lives. This demographic will be close to 25% of the total population in the next 20 years. Seniors will become increasingly important customers for every business. GetSetUp’s Guides will be able to train and onboard these customers across Healthcare, Technology, Finance and whole host of other verticals.

Previously I oversaw Business Development and Partnerships for IFTTT (If This Then That) the largest Smart Connectivity Platform for consumer, commercial and industrial services. Prior to IFTTT, I led Sight Machine’s Asian Pacific business operations and go-to-market strategy, helping Fortune 500 Manufacturers use real time data and AI to optimize manufacturing operations. 

I have strong operational skills that are essential in a start-up environment, from onboarding new customers to working internally across divisions, collaborating as part of senior management to reporting at the board level. I have achieved success as a senior business leader building direct-selling organizations as well as creating reseller, SI and consulting partnerships & channels. 
",38,,Co-Founder & President,Getsetup,Vice President Of Business Development,IFTTT,Vice President of Global Sales (APAC),Sight Machine,University of British Columbia,,,,Enterprise Software,Consumer Internet,Ad Networks,Product Strategy,Online Advertising,0,,,,0.0,neutral,,,,Co-Founder of Getsetup,L4,"Lawrence Kosick demonstrates proven operational experience at notable technology companies and has successfully co-founded GetSetUp, which has gained significant traction and recognition. His experience includes senior roles at IFTTT (a major connectivity platform) and Sight Machine (enterprise AI), followed by founding GetSetUp which has received World Economic Forum recognition. While he hasn't had a major exit yet, his combination of enterprise technology leadership and successful startup experience places him solidly at L4.",0.60
trnql inc.,Active,Nazmul Idris,"Conversation and Multi-Modal Product Designer & Strategist (Alexa, Kindle)",https://www.linkedin.com/in/izabel,San Francisco Bay Area,"17 years of startup and big tech experience has given me the skillset to lead product strategy & design, and build & execute on roadmaps for AI-powered experiences. 

I'm passionate about launching 0-1 initiatives, emerging products/business models, and multi-modal interfaces (voice, chat, app, mobile, web).

I believe in sharing and inspiring others with design thinking techniques and mechanisms, such as: structured ideation, roadmap creation, concept validation, and how to hire & grow a design culture as an early stage startup. 

Co-author & co-host of a Udacity design course. Google I/O 13 speaker. Startup mentorship at GSV Labs, 500 Startups, and Google Launchpad design instructor.

*Opinions shared here are my own, and not those of my employer",42,,Amazon,7 yrs 11 mos,Principal Designer,Andrasta,Product and Design Advisor,TRNQL,Virginia Tech,"B.A., Political Science; International Relations",,,Mobile Applications,User Experience,Agile Methodologies,Mobile Devices,User-centered Design,1,,,,2.0,neutral,,,,,L4,"The founder demonstrates significant operational experience at major tech companies (Amazon) and has shown leadership in product design and strategy. While there's no clear evidence of major exits or unicorn-level achievements, their extensive experience in big tech combined with startup advisory roles and thought leadership activities places them solidly in the L4 category as a Proven Operator with Executive Experience. Their role at Amazon working on major products (Alexa, Kindle) indicates senior-level product leadership, and their involvement with prestigious accelerators (500 Startups, Google Launchpad) as a mentor shows industry recognition.",0.60
trnql inc.,Active,Christopher Casella,Personal Trainer at TRNQL Athletics,https://www.linkedin.com/in/christopher-casella-7464801a1,"Orange County, California, United States",,33,,Owner / Virtual Fitness Coach,TRNQL Athletics · Self-employed,Security Force Specialist,United States Air Force · Full-time,,,,,,,,,,,,3,Forbes 30 Under 30 - Enterprise Technology (2023); TechCrunch Disrupt Startup Battlefield Finalist (2022),Keynote Speaker at SaaStr Annual 2024; Panelist at Web Summit 2023,12500,7.0,positive,,,,,L1,"Based on the available information, this appears to be a first-time founder/business owner operating a personal training business. The profile shows limited professional experience, focusing solely on their current role as a personal trainer and virtual fitness coach at their own small business (TRNQL Athletics). There's no evidence of prior startup experience, major company exits, significant funding rounds, or extensive corporate experience. The self-employed nature of the business and focus on personal training services suggests this is an early-stage entrepreneur taking their first steps into business ownership.",0.60
trnql inc.,Active,Dillon Daniels,Beatmaker at TRNQL,https://za.linkedin.com/in/dillon-daniels-10190b138,"City of Johannesburg, Gauteng, South Africa",,34,,Music Producer,TRNQL · Full-time,,,,,Klipspruit West Secondary School,Propaganda,,,Music Technology,Audio Recording,Music,Music Theory,Audio Mastering,0,,,0,0.0,neutral,,,,,L1,"Based on the available information, this appears to be a nascent founder/professional with minimal documented business or entrepreneurial experience. The profile shows a single role as a beatmaker/music producer at TRNQL, with no clear indication of founding experience, major achievements, or significant business scale. The educational background from Klipspruit West Secondary School suggests early career stage, and there's no evidence of higher education or additional professional experience. The role appears to be creative/technical rather than entrepreneurial.",0.56
DeepCam,Active,Jingfeng Liu,CTO at LinkSprite,https://www.linkedin.com/in/jingfeng-liu-90935262,"Boulder, Colorado, United States",,46,,Chief Technology Officer,LinkSprite Technologies Inc · Full-time,CEO,"Shenzhen Deepcam Information Technology Co. ,Ltd.",CEO,LinkSprite Technologies Inc.,Carnegie Mellon University,"Doctor of Philosophy (Ph.D.), Signal processing",National University of Singapore,"Master's degree, Signal processing",Large Language Models (LLM),IC,ASIC,Semiconductors,Embedded Systems,1,,,0,0.0,neutral,,,,,L3,"The founder demonstrates strong technical credentials with a PhD from Carnegie Mellon in Signal Processing and has achieved a C-level position (CTO) at LinkSprite Technologies. The academic background from a top institution combined with technical leadership role qualifies them for L3 classification as a Technical and Management Veteran. However, there is limited information about company scale, exits, or major funding rounds that would justify a higher classification.",0.60
Neon Therapeutics,Closed,Ed Fritsch,ACIR | DionisTx | Personal Cancer Vaccines,https://www.linkedin.com/in/ed-fritsch-2137b619,"Concord, Massachusetts, United States","Experienced biopharmaceutical executive with a long and productive history  in the biotechnology industry. Skilled in Molecular Biology, Biotechnology, Drug Discovery, and Drug Development. 

Co-author of ""Molecular Cloning: A Laboratory Manual"", considered the ""bible"" that helped spread the application of recombinant technlogy worldwide during the explosive growth of the field during the 1980's.  

Strong recent interest in the breakthrough field of cancer immunotherapy, particularly the development of neoantigen-based personal cancer vaccines (see Nature [2017] 547:7622 ""An immunogenic personal neoantigen vaccine for patients with melanoma"").  Co-founder of Accelerating Cancer Immunotherapy Research (a 503(c)(b) not-for-profit organization) and Neon Therapeutics, Inc.

Undegraduate Bachelor of Science (BS) in Biology from the Massachusetts Institute of Technology and a Doctor of Philosophy (PhD) focused in Molecular Biology from University of Wisconsin.  ",75,,Founder and President,Dionis Therapeutics,President,ACIR,President ,UCIR,University of Wisconsin,"Doctor of Philosophy (PhD), Molecular Biology",MIT,Biology,Life Sciences,Biotechnology,Pharmaceutical Industry,Drug Discovery,Drug Development,0,,,,0.0,neutral,,,,President & CEO of Highwoods Properties Inc,L3,"Ed Fritsch demonstrates strong technical and scientific credentials with significant impact in biotechnology, particularly fitting the L3 'Technical and Management Veterans' profile. His PhD in Molecular Biology, co-authorship of a foundational text in molecular cloning, and recent venture into cancer therapeutics show deep domain expertise. While he has founded companies (Dionis Therapeutics, Neon Therapeutics), there isn't clear evidence of major exits or large-scale company growth that would qualify for L4 or higher. His profile aligns well with the L3 criteria of technical veterans with PhD credentials and significant industry contributions.",0.60
Maadly,Active,Mac Dziedziela,CTO,https://uk.linkedin.com/in/dziedziela,"London, England, United Kingdom",,35,,CTO & Founder,Delta Heed,CTO and Co-Founder,Screenable,Cloud Scalability and Big Data Advisor,EC1 Capital,,,,,Enterprise Architecture,Distributed Systems,Distributed computing,Cloud Computing,Solution Architecture,0,,,0,0.0,neutral,,,,CEO/CTO and Co-Founder of Screenable,INSUFFICIENT_DATA,"The available information is extremely limited, making it impossible to confidently classify this founder at any specific level. While we can see they are currently CTO at Maadly and were previously CTO & Founder at Delta Heed, we lack critical details about: company sizes, funding rounds, duration of roles, educational background, prior work experience, or any measurable achievements. Without these key data points, we cannot make a reliable assessment against the L1-L10 framework.",0.24
Maadly,Active,Madelyn Hadley,Founder at Madly Hadley ,https://www.linkedin.com/in/madelyn-hadley-29542394,"San Diego, California, United States","After working for years as a private chef I decided I wanted to share my food with more people. I created Madly Hadley so that I could get my delicious recipes into your kitchen. During my career as a chef I specialized in plant based cooking. I have worked closely with naturopathic doctors and their patients to create delicious meals for them while they heal their bodies through nutrition. All of my products are vegan, organic, soy free and gluten free. 

I am madly passionate about transforming favorite, familiar and delicious foods into healthier versions that are kind to the planet and the animals we share it with.

~Madelyn Hadley  ",33,,Founder,Madly Hadley · Full-time,Chief Operating Officer/ Co-Owner,Zest Wellness	LLC,Concierge and Personal Shopper,Whole Foods Market,UC San Diego,"Bachelor’s Degree, Public Health and Business",International School of Florence,High School,Supply Chain Management,Logistics Management,Operations Management,Distribution Management,Consumer Packaged Goods Marketing,5,,Interview on Leading for Wellness podcast,,5.0,positive,,,,"Founder and CEO of Hadley Gamble LLC; Founder and CEO of Madly Hadley, a premium and organic plant-based brand",L1,"Based on the available information, Madelyn Hadley appears to be a first-time founder who has transitioned from a career as a private chef to launching her own food product company. While she has relevant industry experience as a chef and educational background in public health and business from UC San Diego, there is no evidence of prior entrepreneurial experience, major exits, or significant company scaling. Her current venture appears to be her first entrepreneurial endeavor, placing her firmly in the L1 category as a nascent founder with potential but limited startup experience.",0.60
Maadly,Active,"Mark Francisco, CPA",Certified Public Accountant serving small business and startups,https://www.linkedin.com/in/mark-francisco-cpa-34aa135b,"Fords, New Jersey, United States","As a seasoned consultant and CPA, I specialize in comprehensive financial solutions tailored to meet the diverse needs of businesses. My services include bookkeeping, insightful tax research and consultations, as well as strategic tax planning and preparation.

With a rich background spanning both independent freelancing as a Top-Rated professional and tenure within established firms, I bring a wealth of experience to the table. Throughout my career, I've engaged with a myriad of projects across various industries and scales. Noteworthy endeavors include the compilation of meticulous financial statements, overseeing the financial records of a diverse array of small businesses spanning sectors like writing/autho, marketing, construction, and e-commerce. Moreover, I've lent my expertise to auditing ventures within the insurance, Employee Benefit Plan (EBP), and non-profit sectors, ensuring compliance and integrity every step of the way.",32,,President & CEO,Madly CPA · Self-employed,Accounting Consultant,"Freelance, self-employed · Freelance",Co-Owner,"FFT Services, LLC",Rutgers Business School,"Bachelor of Science, Accounting and Finance",Rutgers University - Newark,,Microsoft Office,Microsoft Word,Microsoft Excel,PowerPoint,Teamwork,0,,,0,0.0,neutral,,,,,L2,"Mark Francisco appears to be an early-stage entrepreneur with strong professional credentials as a CPA but limited direct startup founding experience. While he has valuable financial expertise and has worked with various small businesses and startups as a service provider, there's no evidence of previous successful exits, major funding rounds, or scaled company building. His current venture (Maadly) appears to be a professional services firm rather than a high-growth technology startup. His background suggests he's making the transition from professional services to entrepreneurship, placing him in the L2 category as an early-stage entrepreneur with relevant domain expertise but still developing direct founding experience.",0.60
Maadly,Active,Leigh Keith,Co-Founder + Chief of Brand at Perfect Snacks,https://www.linkedin.com/in/leigh-keith-11b7b726,"San Diego, California, United States",,24,,Perfect Snacks,20 yrs 3 mos,Member Board of Directors,MUD\WTR,Member Board of Directors,Naturally San Diego,,,,,Market Research,Advertising,Account Management,,,0,,,0,0.0,neutral,,,,"Co-founded Perfect Snacks, a refrigerated protein bar company that generated approximately $70 million in net revenue in 2018; Perfect Snacks was acquired by Mondelēz International, a multibillion-dollar food giant, while retaining minority equity interest",L6,"Leigh Keith co-founded Perfect Snacks (formerly Perfect Bar) and helped grow it from a family business to a major success story in the healthy snacks category, culminating in an acquisition by Mondelez International in 2019. The company pioneered the refrigerated protein bar category and achieved significant scale before exit. Her 20+ year tenure from founding through exit and continued leadership post-acquisition demonstrates proven ability to build and scale a market-creating company. The acquisition was reported to be worth approximately $420M, placing her achievements solidly in the L6 category as a Market Innovator who created a new category in the CPG space.",0.68
centiment.io,Closed,Micah Brown,NAI VC | Aspiring Attorney | Financial + Product Engineer,https://www.linkedin.com/in/micahbrown1,United States,"Micah Brown, an Executive Graduate of Columbia University and Uxbridge College, is a pioneering technologist, investor, and aspiring attorney with a distinguished career at the intersection of AI, Neurotech, and financial engineering. Currently, Micah is a key leader at Cingularity, A Kandupay company, Straea Ventures and Velkaris, a drone defense technology company. He is also an incoming Juris Doctor/MBA candidate, focusing on neuroscience-driven public policy and privacy rights.

Micah’s career is marked by historic achievements. He previously served as the CEO of Centiment Capital, a private equity fund based in New York City, which focused on people of color and was acquired and went public in 2022. Prior to that, he led five other tech startups, including BrainRap, An Abbey Road-endorsed AI Pioneer (Acquired in 2023), Centiment, one of the first popularised AI-driven Sentiment Startups within the Advertising Industry (Acquired in 2019), and Filmfundr, one of the first AI-driven film technologies (acquired in 2018).

Micah is recognized for pioneering Neurosentiment, introducing the concept as early as 2014, and commissioning the first neuroscience AI study conducted by a British person of color in partnership with Kansas University Medical Center. This breakthrough secured investment from Sprint, marking a significant milestone in American history. In 2019, Micah and his team at the MIT Media Lab won the People's Choice award. In 2021, Micah’s company, BrainRap, was admitted to the prestigious Abbey Road Red Program, making him the first Black British Founder, Founder of African and Caribbean descent, and Uxbridge College alumnus to achieve this honor in Abbey Road's 150-year history and the history of the United Kingdom.

His career includes senior-level roles in technology and management at Aon, AB InBev, NBC, and Barclays, amassing 19 years of experience across industries. Notably, his work has contributed significantly to currently used media technology while working with Viacom and NBC.

Raised in Catford, South London, Micah's journey was shaped by resilience and determination, earning a Higher Diploma in Bioinformatics and Neuroscience from Uxbridge College in 2009 before relocating to the U.S. in 2013. He has consistently championed diversity in tech, leading the USTEC and CCNY Codes initiatives that helped 300 young people of color secure roles at tech giants like Amazon, Facebook, and Google—a historic achievement for the institution.",26,,Chief Executive Officer,Stealth Defense Tech Startup,Co-Founder and GP,Stealth Mode Deep Tech Venture Fund,"Cingularity BMTH, a Kandupay Company",1 yr 4 mos,Columbia University,"Executive Program, Private Equity and Venture Capital Law",Massachusetts Institute of Technology,"Visiting Researcher, Hackathon Winner, Neuroscience",C-Level Leadership,Engineering,C Suite,Senior Administration,Executive Team,2,,"Interviewed on CHOP'N IT UP podcast (Season 1, Episode 8); Featured on SiriusXM News & Issues (The Karen Hunter Show)",0,3.0,neutral,,,,"Sold two companies, generated $70 million for a previous company",INSUFFICIENT_DATA,"While the profile makes several significant claims about exits and acquisitions, there are multiple red flags and inconsistencies that prevent confident classification. The claimed exits (Centiment Capital, BrainRap, Centiment, Filmfundr) lack verifiable third-party documentation. The timeline appears compressed and potentially inconsistent - claiming 19 years of experience while apparently starting in the US in 2013. The profile contains several 'first ever' and historic claims that would typically generate significant press coverage but lack independent verification.",0.32
centiment.io,Closed,Micah Brown,"Technical Product Manager, specializing in Neuroscience and AI. Aspiring Municipal and Policy Rights Attorney. Financial Engineer.",https://www.linkedin.com/in/micah-brown-a4043720a,United States,"Micah Ainsley Brown is a founder and product owner at Cingularity BMTH, a venture fund that invests in and spins out neuroscience, AI, and music companies. He has over eight years of experience in creating, scaling, and exiting innovative startups in the fields of AI, fintech, and media and over 18 years of senior experience in the financial services industry and within technology creation. Micah holds an Executive Certificate in Private Equity and Venture Capital Law from Columbia University and a Higher National Diploma in Computer Science, specializing in Bioinformatics and Neuroscience from Uxbridge College.

As a product professional, Micah has led the development and launch of AI-powered solutions for various industries and markets. He has successfully sold his startups to acquirers such as IndyGeneUS, Large Advertising Agencies, and Public Companies. He has also worked with leading organizations such as Aon, Barclays, ViacomCBS (Paramount), NBCUniversal, and AB InBev, delivering value through data-driven insights and optimization. Micah's mission is to leverage his expertise in neuroscience and AI to create impactful and scalable products that solve real-world problems and enhance human potential.",36,,Founder and Product Owner,"Cingularity BMTH, a Corplogix Company",Senior Product Technical Advisor - AI/ML Products,IndyGeneUS AI,Founder and Product Owner,"BrainRap Artificial Intelligence, a IndyGeneUS Company.",Columbia University,"Executive Certificate, Private Equity and Venture Capital Law",Uxbridge College,"Higher National Diploma, Computer Science",Insurance,SQL Server Management Studio,Microsoft Access,Insurance Regulatory Law,HTML Scripting,1,,CHOP'N IT UP podcast interview,0,3.0,neutral,,,,"Sold two companies, saved a company $56 million",INSUFFICIENT_DATA,"While the founder claims significant experience including multiple exits and senior roles, there are several red flags and verification challenges that prevent a confident classification. The profile contains broad claims about exits to 'Large Advertising Agencies' and 'Public Companies' but lacks specific details, dates, company names, or verifiable transaction information. The educational background shows an unusual combination (HND from Uxbridge College and Executive Certificate from Columbia) without clear timeline. The claimed 18 years of senior experience and 8 years of startup exits would need substantial verification.",0.36
centiment.io,Closed,Kurt Wassmer,Survey your target audience with centiment.co,https://www.linkedin.com/in/kurt-wassmer-a8a03917,"Denver, Colorado, United States","Centiment simplifies feedback with our all-in-one market research platform. Our easy-to-use Survey Tool lets you construct your survey in minutes and quickly distribute it to your contacts. Expand your reach to millions of targeted respondents with our Audience Panel. 

We profile our panelists extensively, enabling you to reach very specific consumer and B2B audiences. Our clients include McKinsey & Company, BMW, Capital One, Instacart, Harvard, Yale, and Stanford, in addition to many start-ups.

While our Survey Tool is free to use for those purchasing responses from Audience Panel, our platform is also compatible with major survey tools, including Qualtrics, SurveyMonkey, and Alchemer.

To learn more, visit: www.centiment.co",40,,Founder,Centiment,Investment Banking,Deutsche Bank,Investment Banking,St. Charles Capital,Washington University in St. Louis - Olin Business School,"MBA, Corporate Finance, Private Equity and Venture Capital",Saint Louis University,"BSBA, Finance and Accounting",Series 63,Series 79,Business Development,Capital Markets,Finance,2,,Interview on Enterprise Coworking Community Spotlight,0,3.0,positive,,,,"Founder of Centiment, an all-in-one research platform",L2,"Based on available information, Kurt Wassmer appears to be an early-stage entrepreneur with some foundational credentials but limited proven track record. His MBA from Washington University's Olin Business School provides solid business education, and he has founded Centiment which shows some traction with notable clients (McKinsey, BMW, Capital One). However, there's no clear evidence of previous successful exits, major funding rounds, or extensive prior entrepreneurial experience. The company appears to be operating in the market research space with a B2B focus, but scale metrics and funding details are not readily available.",0.52
Frank.ai,Closed,Ahti Nurme,Freelancer at Path OÜ,https://ee.linkedin.com/in/ahtinurme,Tallinn Metropolitan Area,Seasoned developer with 20+ years of experience. CTO at Path OÜ.,33,,Professional Freelancer,Path OÜ · Full-time,CTO,Path,Chief Technology Officer,Visioncraft · Full-time,St. Petersburg Institute of Biosensory Psychology,"Vocational, Biosensory Psychology",TalTech – Tallinn University of Technology,"Master of Science (MSc), Business IT",Product Development,Software Project Management,Usability,DigitalOcean,Management,2,,,,2.0,neutral,,,,,INSUFFICIENT_DATA,"While the profile indicates significant technical experience (20+ years), there is extremely limited verifiable information about concrete achievements, company outcomes, or entrepreneurial track record. The only current role listed is as a freelancer/CTO at Path OÜ, but we lack details about company size, impact, or growth. The education background in Biosensory Psychology doesn't provide strong signals for technical or entrepreneurial capabilities. Without more detailed work history, company outcomes, or verifiable achievements, we cannot make a confident classification.",0.24
Frank.ai,Closed,Harry Kanistik,Building better hospitality experiences for people & planet,https://ee.linkedin.com/in/harrykanistik,"Tallinn, Harjumaa, Estonia","Serial tech founder. “0–1 guy.” “Numbers guy.” “Marketing guy.” Eternal optimist. Virgo. Puppy-daddy to a Korean Jindo rescue named Wolfgang. Friendlier than your average Estonian, so don’t hesitate to reach out if you want to talk about startups!",37,,"Co-Founder, Member of the Board",Wild Cabins,Optimyse,7 yrs 2 mos,"Co-Founder, CMO",frank.ai,University of Tallinn,"MA, Communication",Academy Nord,"BA, Marketing & Advertising",Marketing Communications,Marketing Management,Marketing Strategy,Digital Marketing,International Marketing,2,,Interview with The Scope Weekly on AI in online advertising; Guest appearance on The Cold Star Project discussing AI and business growth,0,4.0,neutral,,,,,L2,"Based on the available information, Harry Kanistik appears to be an early-stage entrepreneur with some startup experience but limited proven track record. He self-identifies as a 'serial tech founder' but only one concrete founding experience (Wild Cabins) is visible. His current venture Frank.ai and position at Wild Cabins suggest he's actively building in the startup space, and his MA in Communication provides relevant educational background. The L2 classification fits as he shows early entrepreneurial activity but lacks verified exits or significant scale achievements that would qualify for higher levels.",0.52
Frank.ai,Closed,Ivar Krustok,Chief AI & Innovation Officer at Delfi Meedia,https://ee.linkedin.com/in/ivar-krustok-811bb478,Tallinn Metropolitan Area,"I have worked in the digital marketing industry for 10+ years! During the years I have been Head of Resolution Media in Estonia and Head of Digital Media at OMD Estonia (both are part of Omnicom Media Group). Worked on an innovative Mobile advertisement platform – Adcanvas. Started a programmatic advertising platform – frank.ai and currently working at Delfi Meedia and Estonian Business School.

During my years at Omnicom I have worked with the world’s largest brands including McDonalds, Nissan and Carlsberg, Renault, etc. 

Previously I was the Head of digital at Nexd, where we have developed the best mobile advertising platform in the worlds, which is far better than any other platform on the market. Clients that we are currently working with are one of the largest advertisers, including BMW, Samsung, Microsoft, Tiffany & Co, HBO, T-mobile, etc. Find out more at www.nexd.com

I am also a Co-founder of frank. Frank is a revolutionary programmatic advertising platform, where clients can setup a campaign in a few minutes and frank will optimize the whole campaign for them and deliver great results.

Sadly after having successfully raised funds multiple times and taken part in an US incubator, the project did not reach the goals we set up for. 

Currently I am working at Delfi Meedia where I run the IT and analytics team. Where my main goal is to provide my teams with the best tools and knowledge to develop their skills and provide real results for the company. 

Previously I ran the product development department where my day-to-day work was never the same. From creating marketing strategies for large companies, creating new advertisement formats to analyzing the entire traffic and subscriber base at all the Delfi owned properties.

I also managed Adnet Media Estonia, which handles programmatic advertisements for a wide range of channels in Estonia. Adnet is using header bidding, thanks to that channels are making more money from their ad placements. The company is now known as Digital Matters.

Other marketing related activities include: Lecturing an online marketing courses at Estonian Business School, both in Estonia and Finland and previously Tallinn University. Starting my own marketing blog, multiple presentations at conference’s and numerous marketing juries.",34,,Delfi Meedia,7 yrs 11 mos,Startup Mentor,Tehnopol · Contract,Board Member,IAB Baltics,Estonian IT College,,,,Digital Media,Digital Marketing,Advertising,Online Advertising,Social Media Marketing,4,,,,6.0,neutral,,,,High digital subscription rates at Delfi Meedia,L4,"Ivar Krustok demonstrates characteristics of a Proven Operator (L4) based on his executive experience at notable companies and successful fundraising history. He has held senior roles including Chief AI & Innovation Officer at Delfi Meedia and Head of Digital positions at major media companies. His co-founded startup frank.ai achieved multiple funding rounds and US accelerator participation, though didn't reach desired exit goals. His experience spans technical leadership, product development, and executive management at established media companies, showing proven operational capabilities at scale.",0.60
iPug,Closed,Caroline Poisson,EMEA Strategic Market Data Procurement Leader | Chair of IPUG Executive Committee | Delivering Multi-Million £ Cost Savings | Large financial institutions | 20+ Years Global Banking Experience,https://uk.linkedin.com/in/caroline-poisson,"London, England, United Kingdom","Senior Market Data professional with 20+ years transforming how tier-1 investment banks manage global market data procurement and compliance. Currently heading EMEA strategic market data procurement for a major tier 1 institution based in London and a highly respected buyside institution in Europe and in addition, serving as Chair of IPUG's Executive Committee, representing 360+ industry professionals across 45+ organizations.
What I Deliver:
✅ Multi-million pound cost savings through strategic vendor negotiations
✅ EMEA market data strategy and procurement leadership
✅ Seamless market data integrations during major M&A transactions
✅ Regulatory compliance expertise preventing costly audit penalties
✅ Team development and international training programs
✅ Industry leadership through speaking engagements and thought leadership

Recent Impact:

Leading EMEA strategic market data procurement for UBS post-Credit Suisse integration
Managing specialized procurement operations for a premier buy-side institution with significant cost avoidances
Successfully integrated exchange management infrastructure and financial reporting of exchange exposures for two major institutions upon merger
Created comprehensive Market Data training courses for education of a cross regional team to a high level competence in MDS awareness
Established centralised global system to produce analytics and KPI on a global book of work.

Industry Recognition:
In addition to acting as Chair of IPUG (Information Providers User Group), the premier industry body for market data professionals, I also speak regularly, by invitation, at international conferences including COSSIOM Paris, SIPUG Switzerland, and FISD.
Areas of Core Expertise include: Market Data Compliance and Audit Response• Vendor Management • Contract Negotiation • Team Leadership • ESG Data Solutions • Regulatory Advisory 
Ready to discuss how strategic market data management can drive significant cost savings and operational efficiency for your organization.",49,,Chair of Executive Committee ,IPUG (Information Provider User Group) · Full-time,Chain IQ Group AG,Full-time · 11 yrs 1 mo,Research Director,Expand Research LLP · Full-time,Le Mans Université,"Licence, English Language",Anglia Ruskin University,"MA, Arts Management",Regulatory Compliance,Licensing Negotiations,Regulatory Requirements,Vendor Contracts,Data Management,2,,Chair at Ipug; Speaker at FIMA Europe 2025; Procurement discussion video on YouTube,0,5.0,neutral,,,,,L3,"The founder demonstrates strong technical and management experience in financial market data, with 20+ years of experience in senior roles at major financial institutions. While she has significant domain expertise and leadership experience, there's no evidence of prior startup founding or exit experience. Her profile aligns with L3 'Technical and Management Veterans' classification due to her extensive industry experience, senior management roles, and thought leadership position as Chair of IPUG. However, her experience is primarily corporate rather than entrepreneurial.",0.60
